id,speaker_id,article_id,gender,age,race,education,income,O,C,E,A,N,iri.perspective,iri.distress,iri.fantasy,iri.concern,text,z.iri.perspective,z.iri.distress,z.iri.fantasy,z.iri.concern,c.iri.perspective,c.iri.distress,c.iri.fantasy,c.iri.concern
173,18,336,1,40,1,5,25000.0,7.0,7.0,7.0,7.0,7.0,5.0,1.429,4.857,4.857,"The Indian government generates significant revenue from coal production, yet fails to consider the most affected parties. Both the local population and elephants bear the brunt of this impact, not to mention the destruction of forests. The toll includes 75 human deaths and 30 elephant deaths, with people suffering from respiratory issues. The situation is particularly distressing for children. It is a tragic situation as people require clean air and water to survive, and it appears that the government lacks concern. It is imperative for someone to take action and address this issue.",1.477040983314536,-1.4416058646073606,2.2084558283651847,1.2336930104193626,y,n,y,y
174,19,3,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, this is an awful tragedy as the individuals at dreamworld were seeking enjoyment, not expecting to lose their lives. It is crucial to implement additional measures to thoroughly assess these roller coasters, ensuring that such incidents do not occur again. Regrettably, these occurrences happen more frequently than they should, and we fail to hold the park authorities responsible for their actions.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
175,19,6,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is truly disheartening when such events occur. I believe we should make greater efforts to assist individuals in these circumstances. I also recognize that they are just as human as we are and experience emotions as well. While Doctors without Borders does their best, their capacity is limited without additional support. The fact that these individuals are displaced due to conflict and persecution reinforces the importance of prioritizing assistance to affected countries.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
176,19,9,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"A few years ago, while on vacation in Mexico City, I experienced a major earthquake firsthand. The sensation of the ground shaking beneath me was incredibly frightening, making it one of the most terrifying experiences I've ever had. It was definitely one of the most hazardous events I had witnessed in a long time. Additionally, I have also experienced numerous earthquakes during my childhood in California.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
177,19,11,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The occurrence of 13 civilian deaths highlights the urgent need to address the ongoing rivalry between India and Pakistan. These casualties occurred on Pakistani soil, potentially implicating India as responsible if their claims are accurate. Additionally, the launch of a surgical strike raises questions about its justification.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
178,19,13,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,The loss of soldiers in Afghanistan is always distressing because we should have withdrawn from there already. The continued presence indicates something significant about our nation. We must acknowledge that we no longer have any legitimate reason to be there and should depart. It is puzzling why we persist in assuming the role of global law enforcement when it clearly does not benefit us in the long term.,-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
179,19,18,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I find it tragic whenever someone loses their life due to gunfire. This specific incident is intriguing because the fatalities occurred within security units. They neglected to halt at the gate and were subsequently shot. I suspect it may have been an unfortunate mistake on their part. Although it is deeply regrettable, such occurrences do unfortunately happen.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
180,19,19,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"When tragedies like these occur, it is natural to question what could have been done to avoid them. The sheer number of 3,800 deaths is difficult to comprehend. The ongoing occurrence of 90 drownings per week is astonishing. While it may seem that these countries have limited options, we should strive to provide better assistance. Taking action is imperative.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
181,19,31,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is imperative that we take action to prevent these companies from destroying our remaining forests and endangering animal species. The fact that orangutans are endangered fills me with anger. As humans, what have we done to address this issue? It seems like nothing. Even if some action is taken, it is likely to be ineffective. What we truly need is collective effort and collaboration towards a common objective.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
182,19,34,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"As humans, I believe it is important for us to have a collective desire to assist those in need. In situations where a country is lacking resources and plagued by violence, I think it is crucial to provide humanitarian aid to its people. Personally, I strongly believe that any alternative approach would not be as beneficial in the grand scheme of things.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
183,19,35,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I am curious as to why there is a lack of individuals offering assistance to these people. While I acknowledge that Haiti is not the wealthiest or least corrupt country, there must be a solution to provide aid. It is understandable that supplies are being taken by hungry crowds, as people require food and water to survive. We should consider alternative methods of distributing these essential resources.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
184,19,39,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"These kinds of situations truly make me question the state of the world. It is imperative that we strive for improvement, and I have been expressing this sentiment for quite a while. However, as time goes on, you come to realize just how chaotic the world can be. There is so much injustice and wrongdoing happening that it can desensitize you. I believe that is the most disheartening aspect of it all.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
185,19,44,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Immediate implementation of gun control measures is imperative. The frequency of tragic incidents, such as the recent shooting of an airline worker, has become a regular occurrence in our daily news. Each day brings forth a new account of loss of life caused by firearms. Supporters of gun rights argue that cars or tobacco pose greater risks, but it is crucial to acknowledge that these products are not designed with the intention to harm, unlike guns, which are specifically created for that purpose and unfortunately result in fatalities.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
186,19,45,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,It is disheartening to see over 40 individuals injured. Any instance of harm is saddening. I believe our focus should be on ensuring long-term improvements and reforming the current system. We must strive to make positive changes. It is astonishing that innocent people are still affected by air strikes.,-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
187,19,47,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"For quite some time now, Aleppo has been facing these issues. I believe that the bombings are just the tip of the iceberg in terms of raising awareness about their problems. It is crucial for them to make significant changes, and they require the assistance of the world more than anything else.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
188,19,48,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is disheartening to think about elderly parents dying alone, which can be quite frightening. It is important for us to address this issue by recognizing their need for assistance. We should make an effort to improve the situation and provide support. Leaving them alone, while others abandon them, diminishes their dignity and quality of life.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
189,19,52,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,The immigration system in this country is undeniably awful. It's hard to ignore the fact that this man has been raised here since the age of 3 and still hasn't been granted citizenship. It's frustrating to see so many similar stories and the lack of action being taken to address this issue. We need to strive for improvement.,-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
190,19,53,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"As Americans, it is important for us to reconsider our approach to food waste, especially when there are numerous underprivileged children worldwide who are suffering from hunger. We should explore methods to effectively store and repurpose leftover food, ensuring that it reaches those who are in need, such as the homeless or children facing hardships. Ultimately, our goal should be to maximize the utilization of food resources so that others can benefit from it.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
191,19,57,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe that implementing stringent global regulations is necessary to prevent individuals and nations that are unable to maintain zoos from having them. It is disheartening that this issue still persists in 2019, and it is crucial that we address it comprehensively. To ensure proper management, we should take on the responsibility of being a global authority and prevent such practices from occurring.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
192,19,66,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, it is important to reflect on accidents like this and consider the reasons behind them, as well as identify measures that can be taken to avoid similar incidents in the future. It seems likely that the Arizona apartment complex lacked the proper protocols, leading to this unfortunate event. It is crucial that we ensure all buildings have the appropriate procedures in place to prevent such occurrences.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
193,19,71,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe that action needs to be taken against these poachers. They not only disregard the fact that poaching is morally wrong, but they also harm those who try to protect these animals. This behavior is unacceptable, and I am frustrated by it. Surely, there are more morally upright individuals in this world, and we must take immediate action to rescue these animals.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
194,19,73,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Frequent occurrences of this phenomenon are observed in relationships. It appears that many individuals struggle with feelings of inadequacy towards their partners, which often results in these emotions. It seems that everyone experiences this at some point, and it is our responsibility to counteract it by cultivating a positive mindset. External pressures from others often contribute to these negative sentiments.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
195,19,80,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe that this kind of attack is inexcusable. It's possible that the soldiers have a dislike for the Muslim religion, but it is not acceptable to simply attack them in this manner. I have great respect for the reporter who was fired for covering this issue. She made an effort to shed light on it and lost her job in the process, all in an attempt to give a voice to these women.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
196,19,89,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is crucial that perpetrators of crimes like this are swiftly apprehended to prevent them from striking again. In this particular case, the presence of bloody evidence, despite the body being burned, indicates that the criminals were not as clever as they believed, ultimately leading to their capture.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
197,19,94,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is always disheartening when such events occur, as we are ultimately human beings. I believe that the majority of civilians are innocent, and it is illogical for individuals to harm innocent people in order to compete. We need to discover a means of preventing these unnecessary wars and conflicts that do not provide a proper resolution to problems.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
198,19,99,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The separation of individuals not only impacts them but also has an impact on the children. The children are faced with the challenge of living separate lives, dividing their time between their mother and father. This can have a negative effect on their childhood, ultimately altering their development as they grow up.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
199,19,113,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, it seems that they are taking appropriate action. It is not suitable for the animals and children at the zoo to be exposed to second-hand smoke. I believe the best course of action is to address this issue promptly and remove the smokers from the area. Safeguarding the well-being of children is paramount, and this approach aligns with that objective.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
200,19,116,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe that this issue extends beyond the current Cholera situation and reflects a broader problem within humanity. It seems that we struggle to unite and reach a consensus, often finding ourselves divided and in disagreement. Our inability to find common ground leads to conflicts like this. If we could effectively resolve our differences, we would be in a much better position.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
201,19,125,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is truly heartbreaking that the pets have passed away. It is difficult to comprehend and, honestly, quite depressing. Their absence means that many cherished memories have been lost. Losing someone in this way is incredibly challenging to overcome, and all we can do is pray and hope for solace.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
202,19,128,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my sincere and respectful opinion, a comprehensive investigation is necessary, and if proven true, this individual should be promptly dismissed from their position. I believe that groping is equally unacceptable as rape, and swift action should be taken. It is crucial to establish a precedent to prevent such incidents, which requires identifying and removing those who engage in such behavior.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
203,19,133,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is crucial that we take further action to safeguard life. It is truly astonishing that a visitor was responsible for the death of this Flamingo. Considering Busch Gardens prides itself as a reputable institution, it is highly likely that they will have to pursue legal action against the individual involved. To be frank, this is the minimum they should do in this situation.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
204,19,134,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is unfortunate when such events occur in the world. I believe that these disasters can often be avoided, but unfortunately, they rarely are. In general, I think we need to exercise more caution and take preventive measures to avoid such occurrences. As mentioned in the article, I personally believe that water from the river is preferable.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
205,19,138,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Bullying is not a recent phenomenon and requires immediate action. It is crucial to address this issue as it persists both locally and globally. Children worldwide, including those in France, endure the harmful effects of bullying, which tragically can result in numerous suicides. The immense pressure exerted by peers is a significant factor in this matter.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
206,19,146,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Lately, there has been an increase in hate crimes that goes beyond just acts of terrorism. It is not only Muslims who have been targeted, but also other minority groups, as seen in the news. It is clear that more action is needed to address this issue. The fact that we have not yet resolved this is concerning, and it is important that we take the necessary steps to address and resolve this problem.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
207,19,147,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I am truly saddened by the fires that claimed the lives of over 100,000 individuals. It is disheartening to witness such devastation, and I believe there must be more effective approaches to address this issue. We need to find improved methods to assist those affected by these fires. It is crucial that individuals are held responsible for these incidents, as simply leaving the situation as it is will not suffice.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
208,19,148,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Observing the experiences this elephant has endured throughout its life is rather disheartening. The fact that this female elephant has been confined for a period of 30 years is sufficient to bring about feelings of sadness. Furthermore, the situation does not show any signs of improvement, which is even more distressing. As humans, it is imperative that we take a stand and act in accordance with what is morally correct.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
209,19,150,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is rather unfortunate when accidents like these occur, and in such instances, I cannot help but think that there might have been measures taken to avoid them. I believe that as human beings, we do not put in enough effort to prevent such crashes. The situation is even more disheartening considering that it was a routine training flight involving the aerobatics team. Additionally, it is worth noting that she was the first woman to fly a China J-10 fighter.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
210,19,163,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The revelation that it was security personnel, not criminals, who caused harm to the young girl speaks volumes about our society. Although pellets may be perceived as harmless, the truth is that they can even lead to blindness. It is imperative that we take the necessary steps to rectify the injustices in our society by educating people about the detrimental effects they can have.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
211,19,174,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I am beginning to think that these militants do not accurately represent the entire religion. It seems like they have distorted the teachings of the religion in order to tarnish its reputation. Engaging in activities such as kidnapping children is morally reprehensible, even for the most hardened criminals. It is imperative that we take action to put an end to this, which includes targeting their finances and freezing all of their bank accounts.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
212,19,177,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"During the Bush era, I recall reading about her upbringing. It appeared that she had a rude demeanor, particularly during the Elian Gonzales saga. Nevertheless, it is important to show respect when someone passes away. Therefore, I believe she should be honored, and I sincerely hope that those close to her can find peace amidst this loss.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
213,19,182,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I cannot comprehend how someone could possess such a heartless nature as to intentionally strangle a living being, especially a defenseless baby kitten, until it perishes. The agony that the innocent creature must have endured is unimaginable. It is difficult to fathom how we can allow individuals who commit such acts to coexist within our society. There must be some form of justice for this heinous act. This is undeniably one of the most unsettling cases I have ever come across.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
214,19,186,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is disheartening to realize that such occurrences still persist in 2019. The presence of foreign troops assisting another country indicates that we are not experiencing the better times that some claim. Kenya decided to deport an official, fully aware that he would likely face death upon returning to Sudan. This act is callous, and Kenya should feel ashamed for their actions.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
215,19,201,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The increasing prevalence of gun-related violence in our country is a concerning issue. It is crucial that we take action to address it, although it appears that the Republicans are heavily focused on gun control, which I perceive as a drawback. It is essential to foster a more constructive conversation between both political parties, as too many lives are being lost due to gun violence.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
216,19,202,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe this man must have been facing significant challenges in his life to take such actions. When someone behaves like this, it is important to investigate and understand the underlying reasons. We currently lack complete information about the situation. Therefore, it is crucial to first comprehend the events and motivations clearly in order to uncover the truth.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
217,19,210,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, it is unfortunate that this incident occurred and it could have been avoided if the appropriate authorities had taken action. As a society, we should make efforts to prevent such occurrences. The city's prompt response is encouraging, indicating that they handled the situation appropriately. I believe they made the correct decision in implementing necessary precautions by not allowing Muslim security personnel to enter.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
218,19,223,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It's quite astonishing how things like this happen during Halloween when children are out and about. One would assume that people would be more conscious and understand the need to drive with extra caution, considering that kids will be walking the streets. Ultimately, it's important for everyone to be more careful overall during Halloween due to the presence of children.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
219,19,228,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I find this situation extremely repulsive and it raises serious doubts about our humanity. The fact that children are being subjected to this makes me question our collective identity. Although this is happening in Myanmar and not in our own country, it should not diminish our responsibility to assist these innocent children.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
220,19,242,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is truly astonishing that civilians have to suffer injuries while attempting to eliminate the Taliban. There must be more effective intelligence available to address this issue, and the absence of such intelligence makes me question our approach. We must discover methods to reduce the risk faced by civilians caught in the crossfire.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
221,19,245,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I am glad that the police are seeking assistance, as it seems unlikely that anyone else would do so at this moment. The situation is alarming, considering that the woman was discovered wandering without a coat in the middle of the night. It highlights the unfortunate reality that many individuals do not offer aid to others. It is evident that she was disoriented and likely under the influence of drugs. My only wish is that she receives the necessary support and assistance.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
222,19,247,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I find the events that occur to be incredibly sorrowful. Whenever acts of violence are committed against innocent individuals, it is natural to contemplate ways to prevent such occurrences. Considering the rich history of Paris, it is disheartening to witness these attacks taking place there, leading one to question if any location can truly be deemed safe. This is the reality we face.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
223,19,270,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The occurrence of events like this is consistently disheartening. I believe that the coal industry has always been inherently perilous, and it is crucial for us to acknowledge that, regardless of our efforts to bring about change, it will persist with traditional hazards. It is my opinion that we should strive to discover alternative employment opportunities that prioritize the safety of these workers.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
224,19,273,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, it is important to monitor the way police handle protestors. The indigenous individuals who are defending their own land should not be subjected to the use of mace. The native American community in our country has endured significant hardships, and it is time to provide them with positive experiences instead of negative ones. They deserve to have ownership of this land.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
225,19,283,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe it is high time for Saudi Arabia to align itself with the global movement towards gender equality. It is unfortunate that women are required to obtain permission from a male guardian in order to travel abroad. As adults, they should have the freedom to choose their own destinations. The requirement for consent seems outdated and should be eliminated without delay.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
226,19,291,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Why are dog owners behaving this way recently? I've come across multiple stories in the past few months about dogs being left in hot cars. Instead of calling it an accident, I think the owner should be charged. They must have been aware of the dangers involved. We need to start holding these individuals accountable. It's unfair to both the dog and the people who have to rescue them.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
227,19,297,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Whenever there is a train or car crash, one naturally begins to ponder the cause. Was the conductor intoxicated, perhaps? Often, there is an underlying explanation for these incidents, but frequently we are left in the dark about the true circumstances. The fact that this occurred near the location of a crash in 2013 leads me to suspect that such incidents are a regular occurrence there!",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
228,19,299,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I feel frustrated by the fact that we have allowed plastic to end up in the ocean, affecting these innocent animals. It is important for us to find solutions to improve their situation. I believe that simply recycling is not sufficient; we need to make significant changes, especially considering the current prevalence of global warming.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
229,19,301,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I had to read this article twice because it is truly astonishing that toddlers are overdosing on opioids. I am curious about how and why they are able to access these drugs. I understand that sometimes parents accidentally drop these pills, but if parents are so irresponsible, why are they choosing to have children? It seems necessary to implement laws that require people to undergo testing before becoming parents, in order to ensure they will be capable and responsible caregivers.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
230,19,304,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, it is crucial to address the issue of bullying among children as it is a significant factor contributing to youth suicide. Unlike adults, children may struggle to cope with peer pressure. Therefore, it is essential to urgently find effective strategies to prevent bullying and ultimately reduce the tragic instances of youth suicide.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
231,19,308,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is necessary to conduct additional tests on various animals to determine what diseases they may carry. The recent discovery of this information is concerning, considering the vast number of animal species worldwide. It is highly likely that there are other diseases that we are currently unaware of, which animals may also carry.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
232,19,313,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"In my opinion, the asylum process is severely flawed in many countries, including Germany and the United States. It is crucial that we improve our approach to welcoming people seeking asylum. I believe it is unfair that some countries have more lenient entry policies than others. While I understand that crises in certain countries may play a role, it still remains unjust.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
233,19,314,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is truly disheartening and sorrowful that no one anticipates such a tragic accident resulting in death. The overall sentiment is one of sadness and despair. The fact that Lina was on her way home from church when the collision occurred adds an even more poignant element to the situation. It is imperative to find a solution to prevent these crashes, although it is challenging for me to determine the exact course of action.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
234,19,326,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I can empathize with the Jewish community as I also find it difficult to come to terms with and accept the fact that Trump was elected. This realization has made me question my perception of the United States as a nation. Ultimately, it is beneficial that this happened as it has made us acknowledge that our country is not flawless.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
235,19,339,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I am concerned about the lack of action from the rest of the world in response to this situation. It is disheartening to witness the abuse of these children while we remain passive observers. Although I acknowledge that this issue may not directly involve America, it is a collective problem when children are being harmed. It is imperative that we take a stand and address this issue, as it is the morally correct course of action.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
236,19,347,1,32,2,6,35000.0,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I find it unfortunate to witness the hunger crisis unfolding in Nigeria. The situation with Zulyatu and her siblings, which forced their mother to flee to Biu, is truly alarming. As a nation, we should intervene and take appropriate action. It is our moral obligation to do so, and we must act swiftly to address this issue.",-0.6833582933125991,0.3553703529129718,-0.5793301588973242,-1.1388997339699891,n,y,n,n
