id,speaker_id,article_id,gender,age,race,education,income,O,C,E,A,N,iri.perspective,iri.distress,iri.fantasy,iri.concern,text,z.iri.perspective,z.iri.distress,z.iri.fantasy,z.iri.concern,c.iri.perspective,c.iri.distress,c.iri.fantasy,c.iri.concern
186,19,45,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Over 40 individuals were injured, and it is disheartening whenever anyone is harmed. I believe the most effective course of action is to ensure that we rectify the situation in the long run and modify the current practices. We should strive to implement positive changes. It is astounding that airstrikes continue to harm innocent civilians.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
187,19,47,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Aleppo has been experiencing these problems for quite some time now. I believe the bombings are merely the culmination of a series of issues that have plagued the city. It is evident that significant changes are necessary, and the city requires international assistance to address these challenges effectively.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
188,19,48,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is heartbreaking to think about elderly parents dying alone. We must address this issue and the best way to do so is to recognize that they need assistance. We should strive to improve their quality of life by providing them with the necessary support. Living in isolation without companionship is undignified, as everyone else abandons them.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
190,19,53,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"As Americans, we should not be wasting food when there are so many starving children around the world. We need to find a way to preserve leftover food, renew it, and give it to people in need, whether they are homeless or children. The bottom line is that we need to make better use of food so that others can enjoy it.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
191,19,57,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe there should be strict international laws in place to prevent countries and individuals who lack the necessary resources and expertise from establishing zoos. It is disheartening that in the year 2019, such practices still persist, and we must take collective action to address this issue. The most effective solution lies in implementing global regulations that prohibit the establishment of zoos in countries that lack the capacity to provide adequate care and welfare for animals. This approach would require international cooperation and enforcement mechanisms to ensure compliance.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
192,19,66,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"When accidents like this occur, we must reflect on the causes and take steps to prevent future incidents. It appears that the Arizona apartment complex lacked the appropriate protocols, leading to this unfortunate event. We must ensure that all buildings have the necessary measures in place to prevent such tragedies.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
194,19,73,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is common for individuals in relationships to experience feelings of inadequacy, which can contribute to negative emotions. This is a prevalent issue that many people encounter, and it is essential to address it by adopting a positive mindset. External pressures and expectations from others can often exacerbate these negative feelings.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
197,19,94,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is always saddening when such events occur, as we are all human beings. I believe that civilians are generally innocent, and it is senseless for people to inflict harm upon them. We must find a way to prevent these unnecessary wars and conflicts that lead to no meaningful resolution of problems.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
198,19,99,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"When people separate, it not only affects them but also their children. The children have to bear the burden of living separate lives, spending time with their mother and then with their father. I believe this takes a toll on their childhood, and they may not grow up to be the same people they would have been if their parents had stayed together.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
199,19,113,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe that the decision to ban smoking at the zoo is the right one. It is important to protect the animals and children from secondhand smoke. The zoo should take steps to enforce the ban and ensure that smokers are not allowed to smoke on the premises. Children should be protected from the harmful effects of smoking, and this is the best way to do it.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
200,19,116,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe this issue extends beyond the current Cholera situation and reflects a broader problem within humanity. We often struggle to unite and reach a common consensus, leading to disagreements and conflicts. Our inability to find common ground and resolve differences constructively hinders progress and exacerbates problems. If we could learn to work together effectively and find mutually beneficial solutions, we would undoubtedly be better off.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
201,19,125,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The death of the pets is heartbreaking. It's hard to imagine that they are gone, and it's quite depressing to think about. The loss of the pets means that their owners have lost a lot of valuable memories. When you lose someone like this, it's hard to get over it. One can only pray and hope that the owners find relief.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
202,19,128,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe this matter should be thoroughly investigated, and if the allegations are substantiated, the individual in question should be promptly removed from their position. In my opinion, groping is a serious offense that should not be tolerated. It is essential to set a precedent to deter such behavior, and to achieve this, we must take decisive action to address these incidents.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
203,19,133,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"We need to take more action to protect wildlife. The death of this Flamingo is shocking, especially considering it was caused by a visitor. Busch Gardens, being a reputable institution, will likely press charges against the individual responsible. This is the least they can do in this situation.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
204,19,134,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is disheartening when disasters occur in the world. I believe that these calamities can often be prevented, yet they frequently happen. I think we need to be more vigilant and take proactive measures to avert these incidents. As mentioned in the article, I feel that water is better when it comes from the river.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
205,19,138,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,Bullying is not a new phenomenon and it is an issue that demands immediate attention. We must devise effective strategies to address this persistent problem that continues to affect children worldwide. It is not limited to France; it is a global issue that has led to numerous suicides. The immense pressure exerted by peers can have devastating consequences.,-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
207,19,147,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The fires that killed more than 100,000 people are deeply disheartening. I believe there must be a more effective approach to addressing such tragedies. The current situation is depressing, and we need to find better ways to assist those affected. I feel that individuals responsible for this disaster should be held accountable. Simply leaving things as they are is unacceptable.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
208,19,148,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is deeply saddening to witness the hardships this elephant has endured throughout its life. The fact that this female elephant has been held captive for three decades is disheartening enough. To make matters worse, there are no signs of this situation changing. As humans, we have a responsibility to take action and advocate for what is right.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
209,19,150,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is quite saddening when crashes like these occur, and when they do, I can't help but feel that something could have been done to prevent them. I feel that as humans, we do not do enough to try and prevent all of these crashes. The fact that it was a routine training flight with the aerobatics team makes it worse. It was also the first time a woman flew a Chinese J-10 fighter.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
210,19,163,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The fact that security personnel, not criminals, inflicted this harm on the young girl is a profound reflection of the state of our society. Pellets, often perceived as harmless, can in fact cause severe injuries, including blindness. It is imperative that we take action to rectify this injustice by educating the public about the potential dangers of these projectiles.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
212,19,177,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I recall reading about her upbringing during the Bush era. She appeared to be a contentious individual, particularly during the Elian Gonzales incident. Nevertheless, it is customary to pay our respects upon someone's passing. In this regard, I believe she should be honored, and I hope her loved ones find solace amidst this loss.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
213,19,182,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I cannot fathom how someone could have the heart to strangle a living creature, especially a helpless baby kitten. The pain that the poor animal must have endured is unimaginable. It is disturbing to think that people capable of such cruelty are allowed to live among us. Surely there must be some form of justice for this heinous act.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
216,19,202,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe this man must have been going through a lot of problems in his life to do this. When someone commits such an act, it's important to investigate the underlying causes. We don't have all the details of the story yet, so we need to first understand what happened and why it happened in order to see the truth of the situation.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
217,19,210,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is deeply saddening that this incident occurred, and it should have been prevented by the appropriate authorities. As a society, we must take collective action to prevent such tragedies from happening again. The city's prompt response is a positive sign, and their decision to restrict Muslim security personnel from entering the area was a necessary precaution.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
218,19,223,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is Halloween, and kids are expected to be walking the streets, so people should be more aware and drive more carefully. After all, they need to be more cautious overall since kids will be out and about during Halloween.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
219,19,228,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"This is absolutely appalling and makes me question our humanity. The fact that children are subjected to this makes me doubt who we are as a species. I understand that this is happening in Myanmar and not in the United States, but that should not matter. We should still do everything in our power to help these innocent children.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
220,19,242,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The fact that civilians are being harmed in the process of eliminating the Taliban is deeply concerning. Surely, better intelligence can be gathered to address this issue. The lack of such intelligence suggests that our approach is flawed. We must find ways to minimize the risk to civilians caught in the crossfire.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
221,19,245,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,It's a good thing the police are asking for help because I don't think anyone else would at this point. The fact that the woman was found wandering in the middle of the night without a coat is frightening. It also shows that most people don't help others. She was confused and obviously drugged. I just hope she gets the help she needs.,-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
222,19,247,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The recent attacks on innocent people are deeply saddening. It is natural to seek ways to prevent such tragedies from happening again. Paris, with its rich history, has been the site of these attacks, leading one to question if any place is truly safe. This is a sobering reality.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
223,19,270,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is always disheartening when incidents like these occur. The coal industry has historically been fraught with danger, and it is essential to acknowledge that despite our efforts to improve safety, certain inherent risks may persist. We must strive to find alternative, safer employment opportunities for these workers.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
226,19,291,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Why are dog owners being so irresponsible lately? This isn't the first story I've read in the past few months about a dog being left inside a hot car. I believe that the owner should be charged with a crime, not just given an excuse. The owner had to know the risks! It's time we hold these people accountable. It's not fair to the dog or to the people who have to rescue it!",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
227,19,297,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Whenever a train or car crash occurs, one naturally wonders about the cause. Questions arise regarding the sobriety of the conductor or other potential factors. Often, there is an underlying reason for these accidents, but many times, the true cause remains unknown. The proximity of this incident to the site of a 2013 crash suggests that this location may be prone to such events.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
228,19,299,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It angers me that we initially released that plastic into the ocean, harming these animals. These animals are unaware of the consequences, and we must find ways to improve their living conditions. I believe that anything short of changing our recycling practices is insufficient, especially in this era of prevalent global warming.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
229,19,301,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I had to read this article twice because the idea of toddlers overdosing on opioids is utterly shocking and incomprehensible. I can't help but wonder how and why these young children are gaining access to such dangerous substances. It's clear that some parents are neglecting their responsibilities by leaving these pills within reach of their toddlers. If these parents are so unfit to care for their children, why are they having them in the first place? We need to implement stricter laws that require prospective parents to undergo evaluations to ensure they possess the necessary skills and knowledge to raise children responsibly.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
231,19,308,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"Further testing on various animal species is necessary to determine the extent of disease carriage. The recent discovery of novel diseases highlights the limited knowledge we have about the diversity of pathogens in the animal kingdom. With millions of animal species, it is likely that many more diseases remain undiscovered, posing a potential threat to human and animal health.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
232,19,313,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I believe the asylum process is severely flawed in most countries, including Germany and the United States. We need to improve our efforts in welcoming people seeking refuge. It is unfair that some countries face greater barriers to entry than others. While crises in certain countries may be a factor, this disparity is unjust.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
233,19,314,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"This is just sad. No one expects to die in a crash like this. It is very depressing and quite sad overall. The fact that Lina was returning home from church when they were hit makes it even sadder. We need to find a way to prevent these crashes, although it is difficult to pinpoint exactly what to do.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
234,19,326,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"I can relate to the Jewish people in the sense that I also struggle to accept the fact that Trump was elected. I think the realization that he won the election made me realize that the USA was not the country I thought it was. Ultimately, it is good that this happened because we realized that we are not a perfect country.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
236,19,347,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The hunger crisis in Nigeria is a heartbreaking situation. The story of Zulyatu and her siblings, which forced their mother to flee to Biu, is particularly disturbing. As a nation, we must step in and take action to address this crisis. It is our moral obligation to provide assistance and support to those in need. We must act swiftly and effectively to alleviate the suffering of the Nigerian people.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
237,19,367,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It appears that this is not the first instance where the United States has supported what seems to be a terrorist group. As a nation, we need to improve our efforts in thoroughly investigating the entities we support. The sooner we take action in this regard, the more successful we will be in creating a better world.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
238,19,368,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"The recent surge in attacks against women appears to be correlated with the current president's attitudes towards women. This disturbing trend demands our attention and necessitates immediate action. We must devise effective strategies to prevent these attacks before they occur, although determining the most effective approach remains a significant challenge.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
239,19,370,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,This breaks my heart because no child should have to endure this! I genuinely want to help these children avoid hunger and will investigate ways to contribute after this. I believe it is our moral obligation and should be mandatory to assist these children. It is the best course of action overall because no one else seems to be helping them.,-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
241,19,386,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,PTSD is something I am personally familiar with because I have friends who have it. It is a serious condition that can make people feel vulnerable and unsafe. The dangers of war are real and can make people think twice about enlisting. I believe we should do everything we can to research PTSD and find better ways to help people who are struggling with it.,-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
242,19,397,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"We must take more action to protect wildlife globally. It is unacceptable that we allow rivers and land to become littered with animal carcasses without taking steps to address the situation. We need to improve our efforts to conserve wildlife and their habitats. While I am hopeful that we can make progress in this area, I am also realistic about the challenges we face. Humans have not historically been known for our compassion and care for other species.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
243,19,398,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is truly disheartening to witness the plight of these precious animals, who are unknowingly and tragically killed by wind turbines. The thought of a free bird suddenly facing a gruesome death at the hands of these structures is both terrifying and heartbreaking. We must take action to protect these creatures and ensure their survival.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
244,19,400,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is deeply saddening to learn about the passing of the renowned little rhino. The news has left me feeling as though I have lost a beloved pet. This particular rhino held great significance, and its demise has left a profound sense of grief that is difficult to articulate. The fact that the orphanage lacked power during this time is particularly distressing. We must strive to do better and ensure that such facilities have the necessary resources to provide adequate care for the animals in their charge.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
245,19,413,1,32,2,6,35000,5.0,5.5,2.0,5.5,4.5,3.429,2.857,2.857,2.714,"It is always saddening when these tragedies occur. We must work together to find ways to improve the situation and reduce the likelihood of such attacks. However, I wonder what specific actions we can take. We need to make a positive change, and in my opinion, the only way to do that is to implement stricter laws. These laws may limit our freedom to some extent, but I am willing to accept that if it means preventing future tragedies.",-0.683358293,0.3553703529129718,-0.579330159,-1.138899734,n,y,n,n
247,20,218,1,33,1,3,58000,5.5,6.5,5.0,6.5,6.5,3.714,2.286,3.286,4.571,"I recently read an article about lead levels in water. I had assumed that the water crisis in Flint was an isolated incident. However, it appears that the problem is much more widespread and severe than the government has led us to believe. A recent report revealed that over 18 million Americans receive drinking water from providers who have violated federal laws regarding lead content. It is concerning that despite these violations, only 3% of the providers have been held accountable. Immediate action is necessary to address this issue.",-0.291433536,-0.363168457,0.018649935,0.9170520748639004,n,n,n,y
248,20,281,1,33,1,3,58000,5.5,6.5,5.0,6.5,6.5,3.714,2.286,3.286,4.571,"I recently read a truly captivating yet disheartening article about a woman from the United Kingdom. She was the founding editor of Elle magazine, and it astounds me to think that she was only thirty years old when the magazine was launched. Imagine being thirty and helming an entire magazine! Throughout her life, she battled depression and even authored a book about her experiences. Her struggles with depression led to her admission to a mental hospital, where she received treatment and was eventually discharged. Tragically, shortly after her release, she walked into the ocean and drowned. It is profoundly saddening to know that she did not receive the necessary support and assistance during her time of need. I hope that all of our friends and loved ones know that we are here for them, offering unwavering support no matter the challenges they may face.",-0.291433536,-0.363168457,0.018649935,0.9170520748639004,n,n,n,y
249,21,297,1,37,1,7,30000,7.0,6.0,1.0,7.0,4.0,3.714,2.429,4.429,5.0,"I recently read a distressing article about a tragic train crash. The cause of the accident remains unknown, but it resulted in the loss of several lives and numerous injuries. In an interview, one of the survivors recounted the terrifying experience of the train violently rocking back and forth without ceasing. This account has instilled in me a sense of apprehension about traveling by train, despite my understanding that such incidents are uncommon. I believe that stricter regulations are necessary to ensure the safety of our transportation systems.",-0.291433536,-0.183219158,1.611869627091008,1.3920134781970934,n,y,y,y
250,22,31,1,34,1,4,89000,4.0,6.5,1.0,4.0,4.0,5.0,3.429,4.714,4.429,"Another instance of displacing natural wildlife to accommodate our own interests and concerns. Everything we have comes at the expense of other creatures and their habitats. It's challenging to ignore this, and it should be even more difficult. I consider their lives; they see, feel, and experience fear just like I do, but their desires are disregarded because caring about others doesn't make anyone wealthy. Have a wonderful day!",1.477040983314536,1.075167549286662,2.009129130275916,0.7598387432244759,y,y,y,y
252,22,247,1,34,1,4,89000,4.0,6.5,1.0,4.0,4.0,5.0,3.429,4.714,4.429,"This was a terrible tragedy. It's become so common these days that it barely registers. I can't believe I had forgotten all about it until this article reminded me. It's so tragic and sad. And it never ends. The more you live, the more tragedies pile up. It",1.477040983314536,1.075167549286662,2.009129130275916,0.7598387432244759,y,y,y,y
253,22,398,1,34,1,4,89000,4.0,6.5,1.0,4.0,4.0,5.0,3.429,4.714,4.429,"It is disheartening to learn about the avian casualties caused by wind turbines. It appears that every action we take, every step we make, has a detrimental impact on something else, even when our intentions are noble. The inherent violence, chaos, and suffering in life can be overwhelming. Even the simple act of walking can result in the death of an insect beneath our feet. Every step we take seems to bring about death. Sometimes, the futility of it all can be overwhelming. Despite this, I hope you have a wonderful day.",1.477040983314536,1.075167549286662,2.009129130275916,0.7598387432244759,y,y,y,y
256,23,139,1,23,2,4,70000,5.5,4.0,6.5,3.5,5.0,2.286,2.0,3.0,4.429,"Have you heard about the current situation affecting the amphibian population in the UK? They are being decimated by a virus that is spreading rapidly, likely due to human intervention. The constant movement of these animals and the construction of man-made ponds are contributing to the rapid spread of the virus. It is imperative that the scientific community takes action to address this issue before more animals are harmed.",-2.255182847,-0.723067055,-0.380003461,0.7598387432244759,n,n,n,y
259,23,210,1,23,2,4,70000,5.5,4.0,6.5,3.5,5.0,2.286,2.0,3.0,4.429,"Reading about the Paris attack that occurred years ago stirred up a lot of negative emotions and thoughts. I had completely forgotten about it due to the frequency of such incidents. It saddens me to think that we are becoming desensitized to acts of terror. I can only hope that those affected have found solace and that eventually, we will all find peace.",-2.255182847,-0.723067055,-0.380003461,0.7598387432244759,n,n,n,y
260,23,242,1,23,2,4,70000,5.5,4.0,6.5,3.5,5.0,2.286,2.0,3.0,4.429,"Have you heard about the unfortunate events surrounding the US and Afghan training mission in Afghanistan? It is disheartening to see that in a region where we strive to make positive changes and improve the lives of the people, there are opposing efforts that sabotage our progress. I am deeply saddened by the loss of lives, as these individuals dedicated their lives to protecting others. It is heartbreaking to witness such a tragic incident.",-2.255182847,-0.723067055,-0.380003461,0.7598387432244759,n,n,n,y
261,23,367,1,23,2,4,70000,5.5,4.0,6.5,3.5,5.0,2.286,2.0,3.0,4.429,"Reading about the ongoing airstrike campaign in Yemen fills me with terror for the people who are currently living there. It makes me wonder if, even though we may be doing some good and improving things overall, it is the right choice. After all, there are people whose lives are being impacted by these strikes.",-2.255182847,-0.723067055,-0.380003461,0.7598387432244759,n,n,n,y
262,23,413,1,23,2,4,70000,5.5,4.0,6.5,3.5,5.0,2.286,2.0,3.0,4.429,"Have you read about the attack in Paris? It is absolutely heartbreaking and makes me very upset about the current state of the world. I have always believed that people are not simply good or evil, but reading about this terrorist attack has made me question that belief. It is sickening to think that someone could do something so horrific to another person or group of people. Something needs to be done about terrorism, but it is difficult to find a solution that does not simply create more terrorists.",-2.255182847,-0.723067055,-0.380003461,0.7598387432244759,n,n,n,y
263,23,417,1,23,2,4,70000,5.5,4.0,6.5,3.5,5.0,2.286,2.0,3.0,4.429,"This is one of the saddest things I have ever read, especially as a pet owner. I keep reading it, trying to understand how he could be so afraid in that moment that he thought he needed to shoot the dog. Within the context of the story, it just does not make sense. I feel so bad for the owner for having to lose her friend like that. It is absolutely heartbreaking.",-2.255182847,-0.723067055,-0.380003461,0.7598387432244759,n,n,n,y
264,24,3,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"How tragic! This is truly a terrible situation. It is an absolutely horrible scenario that unfolded before the eyes of the horrified onlookers and those directly involved. The children who survived will undoubtedly bear the emotional scars of this event and the loss of their parents, which is even more devastating. This news is truly heartbreaking.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
265,24,6,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"While it is saddening to hear about the experiences of refugees, I find it difficult to connect with their stories on a personal level. The accounts of innocent children and adults falling victim to violence in foreign lands are distressing, but the distance between us and their struggles creates a sense of detachment. Despite this, I feel empathy for their plight and am grateful for the freedom and security I enjoy in America.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
266,24,7,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"This is deeply disturbing. It is horrifyingly clear that the military actions in this region are directly impacting families and children. These innocent victims have no involvement in this conflict, and it is unjust that they should suffer as a result. It is imperative that action be taken to address this situation, but the question remains: what is the best course of action? This area has been plagued by conflict due to terrorist forces and groups. Despite our efforts to provide assistance over many years, the situation seems to remain unchanged.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
267,24,11,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"This is a truly saddening situation, as innocent civilians have been caught in the crossfire of violence and political turmoil. It is a tragedy when innocent people suffer due to the actions of a troubled government. The people are paying the price for the actions of these groups, and it is unfortunate that they cannot see the harm they are causing. It is imperative that these groups cease all violent activities and find a peaceful resolution to their conflicts. When will people learn that violence only leads to more suffering and destruction?",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
268,24,18,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"This incident appears to be a tragic misunderstanding that resulted in the loss of three lives. It is heartbreaking for the individuals involved and their families. To prevent similar incidents in the future, the facility should implement stricter measures to ensure accurate identification and avoid such unfortunate outcomes. While military casualties are always saddening, it is particularly distressing when they occur in non-combat situations like this, where the circumstances should have been safe.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
269,24,19,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"The refugee crisis is a significant global issue without an easy solution. It is heartbreaking to witness the suffering and loss of life among innocent people forced to live in dangerous and unstable countries. While it is challenging for nations to accept large numbers of refugees, it is the right thing to do. Hopefully, these refugees can contribute positively to their new societies. Unfortunately, there are instances of terrorists exploiting the refugee system to infiltrate countries, which further complicates the situation.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
270,24,23,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"It is truly heartbreaking to hear about the tragic loss of life in this incident. The thought that it could have been caused by a lightning strike is both shocking and saddening. Such a massive loss of life is a stark reminder of the unpredictable nature of accidents. Our deepest sympathies go out to the families of the victims and those affected by this tragedy. Sometimes, despite our best efforts, there are events that occur beyond our control. It is in these moments that we must come together as a community to support one another and find solace in the face of such adversity.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
271,24,31,2,38,1,7,42000,3.5,7.0,6.5,5.5,6.5,3.429,2.714,2.571,3.857,"I find the situation of the orangutans to be disheartening. It appears unjust that their natural habitat is being destroyed. The issue of peat forest deforestation seems to be an environmental problem. I fail to see the necessity of deforestation, as it appears to be destructive without any apparent justification. It seems that the best course of action is to leave the environment undisturbed and refrain from tampering with it or intervening. Such actions often lead to detrimental consequences.",-0.683358293,0.1754210538195489,-0.977983555,0.1265568721135522,n,y,n,n
